pollutant,root,time_window,sensor_group,DIP_L1,KRG_L1,IDW_L1,DIP_MSE,KRG_MSE,IDW_MSE,target_mean_abs,target_max,target_std,target_p90_p10,gap_l1_dip_minus_krg,gap_mse_dip_minus_krg
AIRPARIF_NO2,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\cross_dataset_no2_nox_autoencoder\airparif_no2_baseline,2024-10-31 16:00:00,2-4-6-42,6.752256393432617,10.197820663452148,8.661433219909668,177.2159423828125,165.23802185058594,163.72023010253906,17.924999237060547,35.0,12.41840934753418,25.30999755859375,-3.4455642700195312,11.977920532226562
AIRPARIF_NO2,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\cross_dataset_no2_nox_autoencoder\airparif_no2_baseline,2024-11-01 12:00:00,2-4-6-42,7.738032817840576,6.912775993347168,7.330091953277588,73.56306457519531,77.33584594726562,76.83612823486328,13.800000190734863,25.600000381469727,9.133455276489258,18.51999855041504,0.8252568244934082,-3.7727813720703125
AIRPARIF_NO2,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\cross_dataset_no2_nox_autoencoder\airparif_no2_baseline,2024-11-01 19:00:00,2-4-6-42,13.56459140777588,11.346696853637695,14.736526489257812,323.2246398925781,242.4754943847656,336.55224609375,25.599998474121094,38.29999923706055,15.283161163330078,29.299999237060547,2.2178945541381854,80.74914550781253
AIRPARIF_NO2,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\cross_dataset_no2_nox_autoencoder\airparif_no2_baseline,2024-11-02 08:00:00,2-4-6-42,3.14127779006958,3.749226093292236,3.632325172424317,17.802221298217773,22.80038452148437,21.525266647338867,7.599999904632568,13.199999809265137,5.167203903198242,10.919999122619629,-0.6079483032226558,-4.998163223266598
AIRPARIF_NO2,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\cross_dataset_no2_nox_autoencoder\airparif_no2_baseline,2024-11-02 13:00:00,2-4-6-42,5.205246925354004,4.130959510803223,5.219723701477051,37.64078140258789,28.54911231994629,38.28486251831055,6.849999904632568,11.5,4.454492092132568,9.279998779296875,1.0742874145507812,9.091669082641602
AIRPARIF_NO2,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\cross_dataset_no2_nox_autoencoder\airparif_no2_baseline,2024-11-02 19:00:00,2-4-6-42,9.728718757629396,6.104494094848633,5.025843620300293,105.40975952148438,54.7597770690918,46.94293975830078,12.799999237060547,21.5,8.427040100097656,17.599998474121094,3.6242246627807635,50.64998245239258
AIRPARIF_NO2,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\cross_dataset_no2_nox_autoencoder\airparif_no2_baseline,2024-11-03 10:00:00,2-4-6-42,3.711580276489258,2.3058300018310547,3.183206081390381,18.41344451904297,12.465540885925291,16.09140968322754,5.5,8.199999809265137,3.2473065853118896,6.09999942779541,1.4057502746582031,5.947903633117678
AIRPARIF_NO2,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\cross_dataset_no2_nox_autoencoder\airparif_no2_baseline,2024-11-04 17:00:00,2-4-6-42,9.173212051391602,9.40797996520996,11.980908393859863,212.5171661376953,167.4940948486328,226.5319976806641,22.399999618530273,31.0,13.006921768188477,22.719999313354492,-0.2347679138183576,45.0230712890625
AIRPARIF_NO2,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\cross_dataset_no2_nox_autoencoder\airparif_no2_baseline,2024-11-06 19:00:00,2-4-6-42,8.442561149597168,5.531716823577881,8.551900863647461,159.47630310058594,96.83283996582033,115.01728057861328,15.174999237060547,21.0,8.779627799987793,14.969999313354492,2.910844326019287,62.64346313476561
AIRPARIF_NO2,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\cross_dataset_no2_nox_autoencoder\airparif_no2_baseline,2024-11-07 06:00:00,2-4-6-42,8.075437545776367,5.459289073944092,8.326147079467773,119.0137939453125,98.36871337890624,115.68325805664062,16.399999618530273,23.600000381469727,9.534411430358887,16.81999969482422,2.6161484718322754,20.645080566406264
