pollutant,case_type,time_window,target_mean_abs,target_std,target_p90_p10,DIP_L1,KRG_L1,IDW_L1,gap_l1_dip_minus_krg,DIP_MSE,KRG_MSE,gap_mse_dip_minus_krg
AIRPARIF_NOX,best_l1_vs_krg,2024-12-29 17:00:00,72.94500122070312,57.981608390808105,106.49797973632812,45.80884943008423,57.60249214172363,57.06250438690186,-11.793642711639404,6042.146612548828,6739.884533691406,-697.7379211425781
AIRPARIF_NOX,best_l1_vs_krg,2024-12-20 06:00:00,74.99500198364258,67.28843898773194,122.05398120880128,53.74011573791504,62.85459794998169,64.14779872894287,-9.114482212066651,10945.894723510743,11622.771563720704,-676.876840209961
AIRPARIF_NOX,best_l1_vs_krg,2024-06-10 07:00:00,31.232500267028808,33.42293519973755,62.13698768615723,29.79006996154785,38.05166130065918,40.813497352600095,-8.261591339111328,4253.210203552246,5292.739715576172,-1039.5295120239257
AIRPARIF_NOX,best_l1_vs_krg,2024-01-04 14:00:00,45.26500015258789,41.13732352256775,75.81598224639893,34.61918888092041,42.14462242126465,43.78218078613281,-7.52543354034424,3327.5243560791014,3808.8901611328124,-481.3658050537109
AIRPARIF_NOX,best_l1_vs_krg,2024-12-29 13:00:00,66.0224983215332,49.62804388999939,92.22697868347169,42.21049861907959,48.95376853942871,49.96557846069336,-6.743269920349121,4639.341876220703,5128.48955078125,-489.1476745605469
AIRPARIF_NOX,worst_l1_vs_krg,2024-03-19 09:00:00,102.71999969482422,80.95192909240723,161.19597320556642,79.04532356262207,61.3500675201416,64.76315383911133,17.69525604248047,15626.909252929687,11001.449243164063,4625.460009765625
AIRPARIF_NOX,worst_l1_vs_krg,2024-11-01 19:00:00,55.56000022888183,32.84753155708313,66.72399597167968,39.87693920135498,28.318993949890135,29.98882884979248,11.557945251464844,2277.011340332031,1663.8444396972657,613.1669006347656
AIRPARIF_NOX,worst_l1_vs_krg,2024-10-25 17:00:00,34.537499618530276,28.99293565750122,55.20099391937256,38.087890625,28.920342254638673,34.08329849243164,9.167548370361327,2938.524533081055,2216.681884765625,721.8426483154296
AIRPARIF_NOX,worst_l1_vs_krg,2024-04-26 07:00:00,102.64499893188477,75.45998039245606,151.03797149658203,58.59956073760986,49.54676113128662,60.204195213317874,9.052799606323243,6296.505316162109,4897.713708496094,1398.7916076660156
AIRPARIF_NOX,worst_l1_vs_krg,2024-01-30 07:00:00,71.16500053405761,53.895188331604004,108.51598320007324,53.898763275146486,46.17225227355957,54.1593318939209,7.726511001586914,5283.107312011719,4451.261218261719,831.84609375
METRAQ_NO2,best_l1_vs_krg,2024-02-13 14:00:00,32.55,15.996008777618409,32.439996528625485,8.272225952148437,10.636346101760864,7.777135848999023,-2.3641201496124267,112.08964653015137,166.99088973999022,-54.90124320983887
METRAQ_NO2,best_l1_vs_krg,2024-02-03 18:00:00,50.175,14.53051552772522,30.289997100830078,13.454854106903076,15.554121208190917,17.083184814453126,-2.0992671012878423,292.36572113037107,339.4375476837158,-47.07182655334473
METRAQ_NO2,best_l1_vs_krg,2024-06-11 08:00:00,18.325,5.006656002998352,10.429999160766602,4.778387403488159,6.175316858291626,6.92289891242981,-1.3969294548034665,46.494885611534116,65.81734828948974,-19.322462677955627
METRAQ_NO2,best_l1_vs_krg,2024-04-19 07:00:00,28.15,7.486222243309021,15.159998321533203,7.4025920867919925,8.651479530334473,8.581980800628662,-1.2488874435424804,103.60255889892578,101.70305557250977,1.8995033264160157
