pollutant,case_type,time_window,sensor_group,window_gap_l1_dip_minus_krg,DIP_L1,KRG_L1,IDW_L1,DIP_MSE,KRG_MSE,IDW_MSE,target_mean_abs,target_p90_p10,train_cells,val_cells,test_cells,html
AIRPARIF_NO2,best_l1_vs_krg,2024-09-06 10:00:00,2-4-6-42,-2.02384238243103,12.152493476867676,14.700220108032227,15.553522109985352,286.15716552734375,387.9510498046875,306.4635009765625,25.575000762939453,40.66999435424805,17,4,4,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\cross_dataset_no2_nox_autoencoder\window_diagnostics\window_visualizations\airparif_no2_best_20240906T100000_2-4-6-42.html
AIRPARIF_NO2,worst_l1_vs_krg,2024-03-19 09:00:00,3-5-11-41,4.897459602355957,19.460411071777344,14.741621017456055,14.788712501525879,670.5847778320312,505.97235107421875,580.5267944335938,35.95000076293945,40.97999954223633,17,4,4,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\cross_dataset_no2_nox_autoencoder\window_diagnostics\window_visualizations\airparif_no2_worst_20240319T090000_3-5-11-41.html
AIRPARIF_NOX,best_l1_vs_krg,2024-06-17 06:00:00,3-5-11-41,-5.73182258605957,11.82083511352539,18.913352966308594,23.649255752563477,200.26295471191406,621.555419921875,864.432373046875,19.475000381469727,22.96999740600586,17,4,4,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\cross_dataset_no2_nox_autoencoder\window_diagnostics\window_visualizations\airparif_nox_best_20240617T060000_3-5-11-41.html
AIRPARIF_NOX,worst_l1_vs_krg,2024-04-26 07:00:00,2-4-6-42,12.61621494293213,47.351402282714844,36.528236389160156,52.35441207885742,2945.84521484375,2518.94091796875,3859.843505859375,72.07499694824219,76.80999755859375,17,4,4,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\cross_dataset_no2_nox_autoencoder\window_diagnostics\window_visualizations\airparif_nox_worst_20240426T070000_2-4-6-42.html
METRAQ_NO2,best_l1_vs_krg,2024-02-13 14:00:00,28079036-28079038-28079056-28079057,-2.2931051969528196,5.7559590339660645,8.538254737854004,7.193159103393555,48.24114990234375,146.62942504882812,92.30953216552734,37.5,36.59999847412109,16,4,4,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\cross_dataset_no2_nox_autoencoder\window_diagnostics\window_visualizations\metraq_no2_best_20240213T140000_28079036-28079038-28079056-28079057.html
METRAQ_NO2,worst_l1_vs_krg,2024-11-25 19:00:00,28079024-28079040-28079055-28079060,2.368275451660156,20.642568588256836,17.615188598632812,18.20783233642578,550.11669921875,428.994384765625,418.07501220703125,25.75,28.89999771118164,16,4,4,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\cross_dataset_no2_nox_autoencoder\window_diagnostics\window_visualizations\metraq_no2_worst_20241125T190000_28079024-28079040-28079055-28079060.html
METRAQ_NOX,best_l1_vs_krg,2024-01-08 09:00:00,28079016-28079038-28079056-28079057,-11.05868682861328,64.65504455566406,76.93323516845703,58.11166763305664,5924.8505859375,12718.8046875,11380.2744140625,359.5,211.19998168945312,16,4,4,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\cross_dataset_no2_nox_autoencoder\window_diagnostics\window_visualizations\metraq_nox_best_20240108T090000_28079016-28079038-28079056-28079057.html
METRAQ_NOX,worst_l1_vs_krg,2024-07-17 08:00:00,28079018-28079039-28079040-28079059,5.664550590515136,22.498252868652344,16.418102264404297,16.534934997558594,581.1068115234375,470.6894226074219,370.56768798828125,58.5,49.199989318847656,16,4,4,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\cross_dataset_no2_nox_autoencoder\window_diagnostics\window_visualizations\metraq_nox_worst_20240717T080000_28079018-28079039-28079040-28079059.html
