pollutant,root,time_window,sensor_group,DIP_L1,KRG_L1,IDW_L1,DIP_MSE,KRG_MSE,IDW_MSE,target_mean_abs,target_max,target_std,target_p90_p10,gap_l1_dip_minus_krg,gap_mse_dip_minus_krg
METRAQ_NO_TRAFFICDATA,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\experiments_NO\experiment_trafficdata_newnorm,2024-07-04 10:00:00,28079004-28079016-28079036-28079050,1.024547100067139,1.4434804916381836,1.3406723737716677,1.595042705535889,2.968775510787964,2.563957452774048,6.0,8.0,1.5811388492584229,3.3999996185302734,-0.4189333915710447,-1.373732805252075
METRAQ_NO_TRAFFICDATA,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\experiments_NO\experiment_trafficdata_newnorm,2024-07-05 14:00:00,28079004-28079016-28079036-28079050,1.122777223587036,1.3301634788513184,1.3912630081176758,1.3810769319534302,1.9008052349090576,2.150970935821533,2.5,3.0,0.8660253882408142,1.399999976158142,-0.20738625526428245,-0.5197283029556274
METRAQ_NO_TRAFFICDATA,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\experiments_NO\experiment_trafficdata_newnorm,2024-07-07 07:00:00,28079004-28079016-28079036-28079050,0.6299258470535278,0.7283475399017334,0.6967774033546448,1.3365907669067385,1.3246136903762815,1.308244705200195,1.5833332538604736,3.3333332538604736,1.010362982749939,1.6333327293395996,-0.09842169284820557,0.011977076530456987
METRAQ_NO_TRAFFICDATA,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\experiments_NO\experiment_trafficdata_newnorm,2024-07-07 15:00:00,28079004-28079016-28079036-28079050,0.6815618276596069,0.8662176728248596,0.9449371695518494,0.9887157082557678,1.0597882270812988,1.156510353088379,1.5,3.0,0.8660253882408142,1.3999996185302734,-0.18465584516525269,-0.071072518825531
METRAQ_NO_TRAFFICDATA,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\experiments_NO\experiment_trafficdata_newnorm,2024-07-07 16:00:00,28079004-28079016-28079036-28079050,0.6428662538528442,0.6196132302284241,0.6484471559524536,0.9684012532234192,0.7204794883728027,0.6988538503646851,1.5,3.0,0.8660253882408142,1.3999996185302734,0.023253023624420166,0.24792176485061646
METRAQ_NO_TRAFFICDATA,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\experiments_NO\experiment_trafficdata_newnorm,2024-07-09 06:00:00,28079004-28079016-28079036-28079050,0.2961607873439789,0.775126576423645,0.7641780376434326,0.2131579667329788,0.6556554436683655,0.6450624465942383,1.25,2.0,0.4330126941204071,0.6999998092651367,-0.47896578907966614,-0.44249747693538666
METRAQ_NO_TRAFFICDATA,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\experiments_NO\experiment_trafficdata_newnorm,2024-07-12 15:00:00,28079004-28079016-28079036-28079050,1.2767035961151123,0.964281678199768,0.9393388032913208,3.025574445724488,1.2414757013320925,0.9554829597473145,2.75,5.0,1.4790199995040894,3.0999996662139893,0.31242191791534435,1.7840987443923957
METRAQ_NO_TRAFFICDATA,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\experiments_NO\experiment_trafficdata_newnorm,2024-07-13 06:00:00,28079004-28079016-28079036-28079050,0.0251110196113586,0.0290744304656982,0.0,0.0006580433109775,0.0009096235735341,0.0,1.0,1.0,0.0,0.0,-0.0039634108543396,-0.0002515802625566
METRAQ_NO_TRAFFICDATA,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\experiments_NO\experiment_trafficdata_newnorm,2024-07-13 18:00:00,28079004-28079016-28079036-28079050,1.9583392143249512,2.0100488662719727,2.021591186523437,9.101290702819824,9.107047080993652,9.19618797302246,2.75,7.0,2.4874684810638428,4.499999046325684,-0.051709651947021484,-0.005756378173828125
METRAQ_NO_TRAFFICDATA,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\experiments_NO\experiment_trafficdata_newnorm,2024-07-14 19:00:00,28079004-28079016-28079036-28079050,1.824119210243225,1.7524526119232178,1.7715911865234375,6.650582790374756,6.497296333312988,6.480191707611084,2.5,6.0,2.0615527629852295,3.799999237060547,0.07166659832000732,0.15328645706176758
METRAQ_NO_TRAFFICDATA,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\experiments_NO\experiment_trafficdata_newnorm,2024-07-16 16:00:00,28079004-28079016-28079036-28079050,1.9901115894317627,1.950613260269165,2.0125210285186768,10.27668571472168,7.276259422302246,7.038536548614502,3.0,8.0,2.915475845336914,5.19999885559082,0.039498329162597656,3.0004262924194336
METRAQ_NO_TRAFFICDATA,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\experiments_NO\experiment_trafficdata_newnorm,2024-07-17 08:00:00,28079004-28079016-28079036-28079050,16.90824317932129,16.410024642944336,16.56568717956543,853.656005859375,744.1296997070312,794.5670776367188,19.5,61.000003814697266,24.222925186157227,43.799991607666016,0.4982185363769531,109.52630615234375
METRAQ_NO_TRAFFICDATA,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\experiments_NO\experiment_trafficdata_newnorm,2024-07-21 08:00:00,28079004-28079016-28079036-28079050,0.0596449673175811,0.3075231313705444,0.2401336729526519,0.0036595438141375,0.1397028863430023,0.0946158543229103,1.0,1.0,0.0,0.0,-0.24787816405296328,-0.1360433425288648
METRAQ_NO_TRAFFICDATA,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\experiments_NO\experiment_trafficdata_newnorm,2024-07-21 17:00:00,28079004-28079016-28079036-28079050,0.5681920051574707,0.6230471134185791,0.6018238067626953,1.0058367252349854,0.9989947080612184,1.0279453992843628,1.5,3.0,0.8660253882408142,1.3999996185302734,-0.0548551082611084,0.006842017173766979
METRAQ_NO_TRAFFICDATA,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\experiments_NO\experiment_trafficdata_newnorm,2024-07-24 11:00:00,28079004-28079016-28079036-28079050,2.105156660079956,1.768281102180481,2.2991013526916504,6.472755432128906,5.499896049499512,9.221502304077148,5.25,9.0,2.8613808155059814,5.899999618530273,0.3368755578994751,0.9728593826293945
METRAQ_NO_TRAFFICDATA,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\experiments_NO\experiment_trafficdata_newnorm,2024-07-24 12:00:00,28079004-28079016-28079036-28079050,2.981630325317383,2.578328847885132,2.655590057373047,9.550299644470217,7.646999835968018,8.892585754394531,4.5,8.0,3.041381359100342,6.399999618530273,0.403301477432251,1.903299808502199
METRAQ_NO_TRAFFICDATA,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\experiments_NO\experiment_trafficdata_newnorm,2024-07-30 11:00:00,28079004-28079016-28079036-28079050,1.0593316555023191,1.0447224378585815,1.231931209564209,1.6295247077941897,1.599129319190979,2.046694040298462,2.5,4.0,1.1180340051651,2.3999998569488525,0.014609217643737571,0.03039538860321067
METRAQ_NO_TRAFFICDATA,C:\Users\david.maria\Documents\python-projects\spatial-inference\output\experiments\experiments_NO\experiment_trafficdata_newnorm,2024-07-31 11:00:00,28079004-28079016-28079036-28079050,2.4887561798095703,1.436058521270752,1.7283663749694824,10.687851905822754,2.97560715675354,4.725639820098877,8.75,11.0,1.785357117652893,3.499999523162842,1.0526976585388184,7.712244749069214
