pollutant,root,time_window,sensor_group,DIP_L1,KRG_L1,IDW_L1,DIP_MSE,KRG_MSE,IDW_MSE,target_mean_abs,target_max,target_std,target_p90_p10,gap_l1_dip_minus_krg,gap_mse_dip_minus_krg
METRAQ_NO2_LAST_HOUR_AUTOENCODER,output\experiments\basic\single_channel_supervision_NO2,2024-03-25 18:00:00,28079024-28079027-28079054-28079058,6.281806945800781,5.60123872756958,6.6887311935424805,48.50749206542969,50.8831787109375,56.99763488769531,9.25,14.0,4.4930500984191895,9.5,0.6805682182312012,-2.3756866455078125
METRAQ_NO2_LAST_HOUR_AUTOENCODER,output\experiments\basic\single_channel_supervision_NO2,2024-03-26 13:00:00,28079024-28079027-28079054-28079058,5.814557075500488,4.599892616271973,5.698321342468262,41.963134765625,34.49246597290039,47.37999725341797,6.25,11.0,3.191786289215088,6.299999237060547,1.2146644592285156,7.470668792724609
METRAQ_NO2_LAST_HOUR_AUTOENCODER,output\experiments\basic\single_channel_supervision_NO2,2024-03-28 19:00:00,28079024-28079027-28079054-28079058,5.02445125579834,4.984427452087402,6.203268051147461,26.79982185363769,28.835662841796875,40.5338020324707,6.75,10.0,2.1650636196136475,4.499999523162842,0.0400238037109375,-2.0358409881591832
METRAQ_NO2_LAST_HOUR_AUTOENCODER,output\experiments\basic\single_channel_supervision_NO2,2024-03-30 11:00:00,28079024-28079027-28079054-28079058,4.581408500671387,3.760750770568848,4.521907329559326,28.437767028808597,16.362667083740234,28.51601219177246,3.75,4.0,0.4330126941204071,0.7000000476837158,0.8206577301025386,12.075099945068363
METRAQ_NO2_LAST_HOUR_AUTOENCODER,output\experiments\basic\single_channel_supervision_NO2,2024-03-31 17:00:00,28079024-28079027-28079054-28079058,2.6085493564605717,2.875220537185669,3.945710420608521,10.426809310913086,10.731794357299805,17.613964080810547,3.5,5.0,1.1180340051651,2.3999998569488525,-0.2666711807250972,-0.30498504638671875
METRAQ_NO2_LAST_HOUR_AUTOENCODER,output\experiments\basic\single_channel_supervision_NO2,2024-03-31 18:00:00,28079024-28079027-28079054-28079058,8.636368751525879,4.72993278503418,5.972593784332275,87.22248840332031,28.474891662597656,40.760704040527344,6.0,9.0,2.2360680103302,4.799999713897705,3.906435966491699,58.747596740722656
METRAQ_NO2_LAST_HOUR_AUTOENCODER,output\experiments\basic\single_channel_supervision_NO2,2024-04-01 10:00:00,28079024-28079027-28079054-28079058,15.416553497314451,12.734620094299316,10.993408203125,265.6234436035156,178.3425750732422,151.86038208007812,20.75,37.0,12.193748474121094,25.69999885559082,2.681933403015135,87.28086853027344
METRAQ_NO2_LAST_HOUR_AUTOENCODER,output\experiments\basic\single_channel_supervision_NO2,2024-04-03 09:00:00,28079024-28079027-28079054-28079058,16.71856689453125,13.494068145751951,13.019734382629396,288.12518310546875,224.15640258789065,203.3266448974609,21.25,42.0,13.663363456726074,28.299997329711914,3.2244987487792987,63.9687805175781
METRAQ_NO2_LAST_HOUR_AUTOENCODER,output\experiments\basic\single_channel_supervision_NO2,2024-04-04 13:00:00,28079024-28079027-28079054-28079058,7.530962944030762,7.3225178718566895,10.34245491027832,75.66123962402344,74.92001342773438,112.5443878173828,19.75,25.0,5.931905269622803,11.700000762939453,0.20844507217407227,0.7412261962890625
METRAQ_NO2_LAST_HOUR_AUTOENCODER,output\experiments\basic\single_channel_supervision_NO2,2024-04-07 17:00:00,28079024-28079027-28079054-28079058,2.9905753135681152,1.9713114500045776,3.054368019104004,12.972780227661133,6.296790599822998,12.462512016296388,3.75,5.0,1.0897247791290283,2.0999999046325684,1.0192638635635376,6.675989627838135
METRAQ_NO2_LAST_HOUR_AUTOENCODER,output\experiments\basic\single_channel_supervision_NO2,2024-04-08 19:00:00,28079024-28079027-28079054-28079058,6.764978408813477,6.035910129547119,6.176044464111328,61.72724151611328,44.79767990112305,55.25168991088867,7.5,11.0,2.692582845687866,5.800000190734863,0.7290682792663574,16.929561614990234
METRAQ_NO2_LAST_HOUR_AUTOENCODER,output\experiments\basic\single_channel_supervision_NO2,2024-04-13 11:00:00,28079024-28079027-28079054-28079058,14.37160301208496,9.021514892578123,10.946992874145508,218.244384765625,130.27267456054688,165.7227020263672,21.5,37.0,10.037429809570312,20.199996948242188,5.350088119506836,87.97171020507812
METRAQ_NO2_LAST_HOUR_AUTOENCODER,output\experiments\basic\single_channel_supervision_NO2,2024-04-15 06:00:00,28079024-28079027-28079054-28079058,25.634206771850582,19.87478256225586,17.67867088317871,676.3748779296875,405.38189697265625,362.5364685058594,33.0,55.0,19.170289993286133,39.999996185302734,5.759424209594723,270.99298095703125
METRAQ_NO2_LAST_HOUR_AUTOENCODER,output\experiments\basic\single_channel_supervision_NO2,2024-04-17 11:00:00,28079024-28079027-28079054-28079058,6.517293930053711,3.958754301071167,4.390804290771484,66.55387878417969,19.68924331665039,32.94424819946289,7.5,13.0,4.153311729431152,8.799999237060547,2.558539628982544,46.8646354675293
METRAQ_NO2_LAST_HOUR_AUTOENCODER,output\experiments\basic\single_channel_supervision_NO2,2024-04-18 20:00:00,28079024-28079027-28079054-28079058,7.54519510269165,7.272212982177734,6.874404430389404,70.34471130371094,57.25436401367188,60.592315673828125,11.5,25.0,7.82623815536499,13.599997520446777,0.272982120513916,13.090347290039055
METRAQ_NO2_LAST_HOUR_AUTOENCODER,output\experiments\basic\single_channel_supervision_NO2,2024-04-19 07:00:00,28079024-28079027-28079054-28079058,16.254465103149414,14.179018020629885,16.049476623535156,293.887939453125,226.72174072265625,275.6791381835937,36.0,48.0,11.937335968017578,24.399999618530273,2.0754470825195295,67.16619873046875
METRAQ_NO2_LAST_HOUR_AUTOENCODER,output\experiments\basic\single_channel_supervision_NO2,2024-04-20 17:00:00,28079024-28079027-28079054-28079058,1.6563130617141724,1.3522275686264038,2.538306713104248,5.869468688964844,2.5329012870788574,10.796401977539062,4.5,6.0,1.1180340051651,2.3999998569488525,0.30408549308776855,3.3365674018859863
METRAQ_NO2_LAST_HOUR_AUTOENCODER,output\experiments\basic\single_channel_supervision_NO2,2024-04-21 12:00:00,28079024-28079027-28079054-28079058,1.8088819980621336,0.7387953996658325,1.8251090049743648,4.354450702667236,0.6913265585899353,4.358534336090088,8.5,10.0,1.5,2.799999713897705,1.070086598396301,3.663124144077301
METRAQ_NO2_LAST_HOUR_AUTOENCODER,output\experiments\basic\single_channel_supervision_NO2,2024-04-21 15:00:00,28079024-28079027-28079054-28079058,3.2938923835754395,1.7060000896453855,3.049516201019287,12.3043212890625,3.657612562179565,11.630775451660156,7.0,8.0,0.7071067690849304,1.3999996185302734,1.587892293930054,8.646708726882935
METRAQ_NO2_LAST_HOUR_AUTOENCODER,output\experiments\basic\single_channel_supervision_NO2,2024-04-21 19:00:00,28079024-28079027-28079054-28079058,2.3879356384277344,1.997584104537964,2.852375030517578,9.485151290893556,9.89338493347168,16.615802764892578,9.0,11.0,2.345207929611206,4.199999809265137,0.3903515338897703,-0.4082336425781232
